SentenceId,View,Opinion
107710,福美来,neu
125355,轩逸,neu
106220,迈腾,neu
131805,迈凯轮,pos
126066,大众,neu
110681,梅赛德斯-奔驰,neu
105302,北京现代名图,neu
103398,上海大众,pos
107666,福睿斯,neu
106856,凯迪拉克XTS,neu
124022,帕杰罗,neu
117476,奥迪a7,neu
115820,标致,neu
123870,福特福睿斯,neu
106950,英朗,neg
100078,汉兰达,neu
131095,奥迪a4,neu
112150,荣威e950,pos
104519,本田crv,neu
125362,5系,pos
114351,gs8,neu
116240,昂科威,neu
112721,博瑞,neu
102016,朗逸,neu
116308,速派,pos
129754,保时捷,neu
113068,x3,neu
107335,标致雪铁龙,pos
113068,x1,neu
117065,凯美瑞,neu
131820,卡罗拉,pos
109172,通用,neu
121303,哈佛,neu
103946,c6,pos
111936,凯越,neg
132913,奔驰,neu
101450,飞扬,neu
120274,长安cx70,pos
132893,双龙,neu
103593,红旗,neu
116878,长安马自达cx-5,neu
118234,吉普,neu
130453,奥迪,neu
123143,起亚k3,neu
121418,斯巴鲁,pos
117207,富康,pos
108048,英朗,pos
109550,通用,pos
111585,起亚kx5,neu
128824,发现3,neu
105925,宝骏730,pos
132251,东风日产,neu
117437,丰田c-hr,pos
117630,408,neu
126472,科鲁兹,neu
109113,昂科威,neg
106748,北汽幻速s3l,neu
123104,东风标致308,pos
121852,马自达CX-5,pos
120175,明锐,pos
119476,北京现代,neu
129644,奥迪,neu
127977,保时捷,neu
115590,雷克萨斯gx,neu
114055,梅赛德斯-奔驰,pos
127714,夏朗,pos
129324,宝马x5,neu
109550,斯柯达速派,neu
101593,东风标致,neu
125540,启辰,pos
132529,速派,neu
120626,速腾,pos
109490,哈弗h5,neu
125740,奔驰,pos
106650,宝马,neu
125608,东风标致,neu
116646,一汽丰田,neu
109214,法拉利,pos
105639,奔腾b50,neu
120514,一汽丰田,neu
115451,朗动,pos
119054,高尔夫6,neu
107105,本田,neu
103418,途观,pos
127045,传祺gs4,pos
125472,路虎发现神行,neu
103058,艾力绅,neu
110813,宝马,neu
129074,奥迪q7,neu
129454,雪佛兰,neu
130984,东风标致308,neu
132476,凯越,pos
116478,荣威rx5,neu
123886,上汽,neu
106250,宝马,neu
122380,翼虎,neu
109724,本田思铂睿,neu
105488,迈锐宝,neu
117579,英菲尼迪,neu
125647,上海大众,neu
124449,林肯,neu
104116,f1,neu
132002,一汽马自达阿特兹,neg
129976,一汽-大众,neu
100361,丰田rav4,neu
112297,一汽大众捷达,neu
123651,长安,neu
130108,jeep,neu
107687,斯柯达kodiaq,pos
126223,jeep指南者,neu
131165,日产,neu
126648,自由侠,neu
115675,野马t70,neu
114505,a4,neu
131221,宝马z4,neu
126441,迈腾,pos
125652,福克斯,neu
111792,兰博基尼,neu
125501,K4,neu
125250,长安,neu
126747,圣达菲,pos
108519,大众,neu
101648,哈弗h6,neu
103051,思域,neu
115996,甲壳虫,neu
122805,速腾,neu
122460,马自达昂克赛拉,neu
125018,朗逸,pos
126051,兰博基尼,neu
102051,瑞虎7,neu
114154,和悦,neu
101312,名图,neu
123206,北京现代,neu
110188,翼虎,pos
121960,奇瑞,neu
113627,哈弗h6,neu
101077,kodiaq,neu
126037,宝马,neu
121579,宝马,neu
118238,QQ,neu
130268,陆风x8,neu
119298,长安,neu
104669,奥迪,neg
107392,奥迪a3,neu
129875,宝马,neu
126463,雅阁,neu
104887,宝马,pos
106130,标致,pos
104822,x1,neu
108692,途观,neu
120424,骊威,neg
100692,科鲁兹,neu
116129,普拉多,neu
109492,奇骏,neu
103621,江淮瑞风s3,pos
126013,明锐,pos
102008,奇骏,pos
106424,广汽丰田,neu
126847,英朗,neu
114109,比亚迪,pos
128257,凌渡,neu
114418,宝骏560,pos
105108,斯柯达,neu
126560,宝马,neu
108101,兰博基尼,neu
108134,宝马,neu
107324,蓝鸟,neu
120066,斯柯达明锐,neu
109409,7系,neu
101939,玛驰,pos
129946,大众,neu
126095,力帆,neg
107727,GTS,neu
110272,大众,neu
101166,上海通用雪佛兰,neg
114141,英菲尼迪q50l,neu
120514,一汽,neu
119325,布加迪,neu
125678,风行菱智,neu
111759,560,neu
124967,哈弗,neu
120287,雪铁龙c2,neu
119440,翼虎,neg
103515,保时捷,neu
111245,翼虎,neu
120774,切诺基,neu
110292,奥迪a4l,neu
111174,奥迪Q5,neu
124169,c4l,pos
132113,自由侠,neu
115836,明锐,neg
114972,Tiguan,pos
130424,途胜,neu
125014,速腾,neu
116377,绅宝x35,pos
120228,玛驰,neu
112722,法拉利,neu
123369,卡罗拉,neu
107856,广汽传祺,pos
109714,切诺基,neu
123236,5008,pos
111596,雷凌,neu
132736,rav4荣放,pos
127111,奥迪,neu
131992,博越,neu
115346,途观,pos
103328,ix35,neu
113912,奇骏,neu
132489,斯柯达,neu
123760,宝马m135i,neu
125577,雪铁龙,neu
111891,途观,pos
107845,广汽传祺,neu
110459,凯美瑞,neu
124435,蔚领,neu
103710,江淮IEV6E,neu
121073,雪佛兰,neu
110627,宝马3系,neu
117131,阿斯顿·马丁,neu
106236,一汽大众,neu
104597,荣威,pos
118429,奇骏,pos
130912,昕锐,neu
126670,特斯拉,neu
110366,梅赛德斯-奔驰,neu
124326,凌耀,pos
113188,奥迪,neg
114656,别克君越,neu
115875,标致雪铁龙,neu
114126,熊猫,neu
108750,速腾,neg
118297,铃木,neu
100977,睿翼,neu
102584,劳斯莱斯,neu
119942,捷达,neu
121148,奥迪a1,pos
105858,克莱斯勒,neu
116461,别克,pos
122264,宝马,neu
117584,马自达cx-5,neu
125354,奥迪a1,pos
106582,凯翼x3,neu
130750,308,pos
100290,奥迪,pos
129137,帕萨特,neu
104292,逍客,neu
103969,骐达,neu
110694,福特探险者,pos
113431,丰田霸道,neu
101102,幻速,neu
111336,雅阁,pos
122406,保时捷911,neu
113753,斯巴鲁,neu
112205,福特,neu
117816,速腾,neg
126154,普桑,pos
107122,凌渡GTS,neu
105832,quattro,neu
112046,雷凌,neu
111777,夏朗,pos
118012,f-pace,neu
103812,楼兰,neu
120240,途观,neu
106297,雪佛兰,neu
132050,ats,neu
122492,现代伊兰特,neu
112472,路虎,neu
112246,奥迪a5,neu
122997,楼兰,neu
116214,东南dx7,neu
115599,荣放,neu
102866,福美来,pos
113280,昂科拉,neu
125025,卡罗拉,neu
116450,奔驰,neu
131021,朗动,neu
111678,福特,neu
106992,明锐,pos
115764,别克,pos
118832,阿特兹,neu
116048,卡罗拉,neu
107482,一汽-大众,neg
119372,骊威,neu
106978,大众psa,neu
108256,马自达cx4,pos
105420,雪铁龙c4l,neg
129335,速腾,neu
105246,宝马,neu
100643,凯迪拉克,neu
126026,智跑,neg
100668,梅赛德斯-amg,neu
120651,奥迪,neu
125637,别克君威,neu
111102,chiron,neu
116110,mg5,pos
110055,奥迪q3,neu
126293,凯迪拉克,neu
110055,奥迪q5,neu
117114,5系,neu
101389,奔驰,neu
114758,凌志,pos
122215,凌渡,neu
114843,汉兰达,neu
101916,海马,pos
125757,宝马,neu
115212,奥迪a4,neu
116730,大众,neu
104177,奥迪,neu
120066,日产蓝鸟,neu
103044,迈锐宝,neu
121268,广汽本田,neu
106014,起亚,neu
120676,众泰,pos
105472,长安,neu
122170,哈弗h2,pos
119429,大众,neu
132848,科鲁兹,neu
106422,雪佛兰,neu
100974,福特翼虎,neu
129562,迈腾,neu
127698,科鲁兹,neu
118685,大切诺基,pos
125280,lp750-sv,neu
115556,宝马x5,neu
123140,c4l,neu
105182,高尔夫6,pos
105145,轩逸,pos
112955,f1,neu
116972,帕萨特,neu
118034,翼虎,pos
120301,雪佛兰,neu
119019,天籁,neu
132979,宝骏,neu
118565,昂克赛拉,pos
122020,东风雪铁龙,neu
103793,爱丽舍,neu
106456,宝马x1,neu
113464,s-max,neu
101872,宝骏560,neg
130749,科帕奇,pos
109558,宝马,pos
109521,驭胜s330,neu
107158,标致3008,pos
100318,昊锐,neu
123079,丰田,neu
121400,宝马7系,neu
125439,高尔夫R,neu
115638,宝马,neu
127209,翼虎,neu
131632,奥迪a3,neu
104923,胜达,neu
108115,宝来,neu
130040,宝马,neu
131598,一汽大众,neu
125262,奥迪,pos
107547,h6coupe,pos
100578,江淮,neu
108748,威驰,pos
115275,法拉利,neg
111077,速派,neu
113597,速腾,neu
128593,天籁,neu
131477,野马,neu
112579,普拉多2700,pos
102875,宝马,neg
105941,东风,neu
109109,东风日产,neu
131545,本田,pos
130296,雅阁,neu
105502,雷克萨斯nx,neu
118969,马自达,neu
112376,日产阳光,neu
123027,rav4,neu
123829,雷克萨斯f,neu
123762,哈弗h6,neu
112394,丰田,neu
104645,缤智,neu
112012,奥迪a6,neu
120838,北京现代,neu
119523,福克斯,neg
112778,锐界,neu
130701,乔治巴顿,neu
122034,abb,neu
118666,捷达,neu
129777,宝来,pos
108153,长安,neu
122508,威朗gs,neu
125479,纳智捷,neu
122016,路虎揽胜,neu
122129,长安,neu
101046,长城,pos
115321,宝马,neu
128022,瑞虎7,neu
105212,北京现代,neu
103368,别克,neu
118449,江淮,neu
103769,君越,neu
123196,朗逸,pos
115655,宝马,neu
117126,广汽传祺,neu
106305,辉腾,neu
121816,r8,neu
108977,江铃,pos
105177,昂克赛拉,neu
117424,悍马,neu
124317,斯柯达,neg
105667,速派,neu
102131,众泰SR7,neu
129373,翼虎,neu
132818,宾利欧陆gt,neu
124877,大众,neu
132044,奥迪,neu
126720,大众,neu
124064,迈腾,neu
120046,上海大众,neg
113432,大众,neu
112778,撼路者,pos
106260,众泰sr9,pos
122208,沃尔沃,neu
119446,大众,neu
113121,途胜,neu
116603,宏光S,pos
104876,标志,pos
130185,GTI,neu
128124,奥德赛,neu
101882,缤智,neu
110438,比亚迪,pos
118355,林肯,neu
115106,奥迪rs6,neu
125001,雅阁,neu
100863,Tiguan,neu
111246,斯柯达,neg
105199,东风裕隆,neu
113862,奇瑞,neu
123887,瑞风s3,neu
119341,帕萨特,neu
109811,轩逸,neu
117032,科鲁兹,neu
124634,大众,neu
119285,起亚,neu
120924,宝来,neu
116126,维特拉,neu
108605,帕萨特,neu
122816,特斯拉,neu
105794,英朗,neu
123076,凯雷德,pos
107737,飞驰,neu
102550,奥迪,pos
128783,红旗l5,neu
119222,s3,neu
128527,标致2008,pos
129637,君越,neu
124839,速腾,neu
105318,威驰,neu
125266,雪铁龙,neu
132020,致悦,pos
130716,长安cs75,neu
100826,起亚,neu
130079,悦翔v7,neu
110912,一汽大众,neu
100390,森雅r7,neu
116983,标致,neu
119689,凯越,neu
103770,标致508,neu
112731,v6,neu
111096,夏利,neu
117777,福特,neu
102909,帕萨特,neu
120818,h2,neu
103037,蒙迪欧,neu
113258,法拉利,neu
125318,雷凌双擎,pos
108932,昂克赛拉,neu
105881,海马,pos
115632,宝骏310,pos
126596,迈腾,neu
101531,雪铁龙,pos
125924,途观,pos
110372,长安cs75,neu
110804,雷克萨斯,neu
102332,宝马gt535i,neu
122462,哈弗suv,neu
102369,瑞风m4,pos
110732,迈腾,pos
101533,晶锐,neu
111316,奥德赛,neu
110118,丰田,neu
122419,东风悦达起亚k3,neu
118864,轩逸,neu
132902,荣威360,neu
119575,雅阁,pos
100834,北汽,neu
109322,路虎第五代发现,neu
106985,一汽-大众,neu
120357,标致,neu
110086,sebring,neu
124490,凯迪拉克xt5,pos
109319,福特,neu
124381,普拉多2700,neu
117328,卡罗拉,pos
116683,哈弗m4,neu
106564,广汽丰田,neu
130372,上汽通用,neu
112202,长安cs75,pos
111581,7系,neu
115063,思铂睿,neu
102055,哈弗h1,neu
125807,卡罗拉,neg
120885,起亚k5,neu
116782,途安l,pos
126136,启辰d50,pos
109217,奥迪q5,neu
102421,长安,neu
104547,别克,neu
122700,宝骏,neu
119045,福特f350,neu
100420,哈弗,pos
126964,英朗,neu
106248,自由客,neu
120340,S80,pos
100141,斯柯达,neu
102479,飞度,neu
108332,昂克赛拉,neu
110894,桑塔纳,neu
101981,jeep自由侠,pos
115167,本田思域,neu
107330,轩逸,neu
103801,小康,neu
108925,帝豪gs,pos
109167,F3,pos
105269,奥迪,neu
120100,汉兰达,neu
117822,哈弗h6,neu
118563,rav4,neu
109240,英朗,neu
108997,宾利,pos
119777,丰田,neu
112502,宝马,neu
113071,本田,neu
123683,奔驰,neu
104235,迈锐宝,neu
104548,科鲁兹,neu
109230,途观,pos
116325,斯柯达,neu
117028,沃尔沃,pos
101581,比亚迪,neg
100604,大众,neu
110690,大众,neu
107264,马自达6,neu
113368,上汽通用,neu
132115,保时捷,pos
111163,宝马,pos
111102,布加迪t51,neu
116318,c5,neu
132532,C4世嘉,pos
123079,三菱,neu
127178,polo,neu
126865,丰田,neu
124791,傲虎,neu
111374,威朗,neu
106270,crv,neu
130697,s3,neu
107549,丰田红杉,neu
128543,昂科拉,pos
130312,昂科威,pos
103516,宝马,neu
105612,君越,neu
121607,上汽通用五菱,pos
118635,斯柯达yeti,neu
108955,东风本田,neu
130041,英朗,pos
101361,君越,pos
107369,迷你,neu
109466,晶锐,pos
126190,野马,neu
112139,大众凌渡,neu
128513,力帆,neu
126493,雷克萨斯,neu
128762,速派,pos
107462,思域,neu
105396,宾利飞驰,pos
117166,别克,neu
118058,大众,neu
103028,科鲁兹,neu
118942,飞度,neu
116160,君越,pos
100376,斯柯达,neu
127790,卡罗拉,pos
116840,昂科威,neu
111769,兰博基尼,neu
105297,smart,neu
117896,海马,neu
126092,梅赛德斯-amgc63,pos
101114,雅阁,neg
106964,雷诺风朗,neu
116452,比亚迪,neu
117792,速腾,neu
104927,缤智,neu
118960,英菲尼迪,pos
118488,沃尔沃,neu
120890,明锐,neu
117701,君威,neu
116750,福特,neu
114971,大众,neu
106602,标致508,pos
128829,启辰,neu
105091,十代思域,neu
110200,奥迪,neu
104121,现代朗动,neu
116506,一汽-大众,neu
125020,本田,pos
100914,昂科拉,pos
101225,奥迪,pos
129824,揽胜,neu
112721,凯美瑞,neu
105050,荣威,neu
123640,大众,neu
127140,大众,neu
130796,哈弗h8,neu
115384,上海大众,neu
111043,保时捷boxster,neu
116561,雷克萨斯lx570,neu
114119,传祺gs4,neu
107140,宝马3,neu
126347,东风日产,neu
113345,福特,neu
118353,保时捷918,neu
107282,大众,neu
109135,Cross Santana,neu
115749,cs75,pos
111447,大众,neu
109848,雷凌双擎,neu
118526,菲亚特,neu
125263,5系li,pos
102298,北京奔驰,neu
110303,驭胜s350,neu
100642,君越,pos
108148,i3,neu
126550,7系,neu
129473,雪佛兰,neu
129400,哈弗h6,pos
123434,东南,neu
124918,雷诺,pos
103171,雪佛兰,neu
121020,君越,pos
112815,别克,neu
124071,丰田威驰,pos
113141,明锐,neu
100216,途观,neu
113785,英朗,neu
111198,森林人,neu
123446,迈腾,neu
128332,大众,neu
130429,奥迪a8l,neu
109690,qx30,neu
101856,夏利n5,neu
109564,速腾,pos
114682,EC8,neg
123184,马自达,neu
104912,保时捷,neu
114259,本田,neu
109860,北汽幻速,neu
104774,捷达,neu
125790,途胜,neu
116378,科雷傲,pos
116125,长安,pos
131363,兰博基尼,neu
120800,大众-朗逸,pos
118457,奥迪a4l,neu
104589,a6,neu
117375,丰田rav4,neu
130511,揽胜运动版,pos
109206,帕杰罗劲畅,neu
105238,捷豹,pos
123859,x1,neu
115176,科帕奇,neu
116838,现代伊兰特,neu
121958,博世esp,neu
116751,雪佛兰camaro,neu
106609,宝马,pos
121704,丰田,neu
129596,标志,neu
103367,雅阁,pos
132748,丰田,neu
124290,lamando,pos
124801,雷凌,pos
113048,瑞风s3,neu
106465,途观,pos
125983,锋驭,pos
115317,日产,neu
118463,哈弗h5,neu
112470,保时捷,neu
123798,幻速,neu
109505,ds,neu
121451,帝豪gl,neu
124103,朗逸,neg
119930,奥迪q5,neu
112540,nsx,neu
111278,大众polo,neu
114525,英菲尼迪,pos
108575,高尔夫7,neu
123448,迈腾,pos
109986,迈腾,neu
119650,金刚,neu
104639,别克英朗,neu
108560,菲亚特500,neu
121100,福特mustang,neu
127552,桑塔纳,neu
122944,丰田皇冠,neu
103068,轩逸,neg
123444,大众,neu
103947,雷诺,neu
128760,长安福特福克斯,neg
117179,宝骏560,neu
120848,帕萨特,neu
117368,领动,neu
130247,东风日产启辰,neu
107871,凯迪拉克,pos
116032,比亚迪,pos
100535,玛莎拉蒂,neu
124222,CS75,neu
122027,accord,neu
128833,昕动,neu
101663,卡罗拉双擎,neu
121870,昂科拉,neg
106597,朗逸,neu
114677,野马,neu
120370,奥迪q3,neu
117734,五菱,neu
128441,本田,neu
102383,艾瑞泽5,neu
108665,标志,neu
118877,斯柯达,neg
112222,凌渡,neu
105520,奥迪q5,neu
112322,林肯,neu
119173,高尔夫,neu
116414,奥迪,neu
114549,东风标致,neu
125999,XR-V,pos
105884,路虎,neg
102095,朗境,neg
109847,捷达,neu
129288,GTS,neu
123434,东南dx7,neu
127698,雪佛兰,neu
116599,大众朗逸,neu
117751,红旗h7,neu
123630,polo,pos
116954,日产,neu
114155,TERAMONT,neu
123165,高尔夫,pos
110913,宝马,neu
106989,帕萨特,neu
102569,凯迪拉克srx,neu
108728,迈锐宝xl,neu
125662,汉兰达,pos
114124,奔驰,neu
125595,道奇,neu
121581,大众,pos
112418,冠道,neu
108372,c3-xr,neu
125981,法拉利,neu
123838,明锐,neu
106467,大众,neu
104380,长安cs35,neu
113494,奥迪a7,pos
109794,三菱,neu
101977,福特野马,neu
123568,科鲁兹,neu
105843,宝马,neu
122464,东风日产,pos
101716,奥迪a3,neu
112472,宝马,neu
126004,7系,pos
124592,长安铃木,neu
129124,凌渡gts,neu
100649,昂科雷,neu
106187,大众,neu
125393,福克斯,pos
107600,嘉年华,neu
101283,奇骏,neu
105523,宝马,pos
112099,宝马x5,neu
123275,宝马,neu
130507,晶锐,pos
103744,卡罗拉,pos
131099,逍客,pos
128390,途观,neu
130231,君越,neg
114693,艾七,pos
114349,丰田,neu
106823,指挥官,pos
121435,大切诺基,pos
130718,途安L,pos
107278,英朗,pos
107792,三菱,neu
117538,迈腾,pos
120167,奥迪s3,pos
109244,奇骏,neu
115477,乐风rv,neu
122601,奥迪,pos
118231,丰田,neu
110150,昊锐,pos
115893,别克昂科雷,neg
118716,奥迪,neu
123972,标致,neu
123718,gl,neu
113073,昂克赛拉,neu
118708,锐界,neu
118135,奔驰,neu
132986,逸致,pos
102430,途安l,neu
102510,斯柯达,pos
127929,梅赛德斯-奔驰,neu
131897,逸动,pos
104745,大众mini,neu
121334,宝骏560,neu
120956,cross,neu
127242,劳斯莱斯,neu
131410,玛驰,neu
102734,菱智,neu
116650,宝马i8,neu
128589,菲亚特,neu
108076,奥迪,neu
118558,宝骏,neu
116990,大众,neu
124443,君越,neu
130713,cs75,neu
128912,长安马自达cx-5,neu
104941,昂克赛拉,pos
103434,宝马520li,neu
113184,江淮瑞风,neu
120130,斯柯达明锐,neu
128135,名图,neu
104679,丰田,pos
121534,江淮瑞风s2,neu
114705,大众高尔夫,neu
102162,速派,neu
130379,奇骏,neu
113553,大众,neu
104969,大众,neu
132265,雪佛兰,neu
116671,欧蓝德,neu
103913,陆风x7,neu
113938,野马,neu
126618,宝马,pos
111342,飞度,neu
121382,宝马,neu
126550,宝马5系,neu
115760,宾利,neu
132770,别克君威,neu
120910,迈腾,neu
117183,奥迪,neu
104915,307,neu
119819,菲翔,pos
116022,大众,neu
105811,博瑞,neu
110172,桑塔纳,neu
119538,大众,neg
108707,众泰sr7,neu
126490,骐达,neu
102498,宝马,neu
131485,奔腾b50,neu
113532,toyota,neu
122006,五菱宏光,pos
113785,凯越,neu
117733,奔驰,neu
102166,启辰,pos
107061,福睿斯,neu
121915,x1,neu
126958,雪铁龙,neu
126569,雷克萨斯,pos
108688,荣威rx5,neu
100592,k2,neu
131110,长城,pos
126132,东风雪铁龙,pos
115123,408,neu
132313,gs4,neu
127544,奥迪q3,pos
127544,奥迪q1,pos
131011,宝骏560,neu
130932,别克,neu
107782,梅赛德斯-迈巴赫6,pos
116960,别克昂科威,pos
120758,v6,neu
113086,奔驰smart,neu
127264,途锐,neu
118060,昂科威,neu
129182,玛莎拉蒂,neu
127843,朗逸,pos
125984,长安,neu
132105,凌渡,neu
124453,斯柯达晶锐,pos
125258,宝马x5,neu
121993,轩逸,neu
132875,牧马人,neu
112444,mx-5,neu
127081,蒙迪欧,neu
132933,西雅特atecax-perience,neu
117375,哈弗h6,neu
117416,九代雅阁,neg
101449,雅阁,pos
105704,君越混动,neu
107345,起亚,neu
110871,雅阁,neu
123091,斯柯达速派,neu
113557,福克斯,pos
110218,大众速腾,neu
127597,途观,neu
101526,汉兰达,neg
107187,速派,neu
121655,比亚迪,neu
126904,途胜,neu
107960,大切诺基,neu
108159,东风标致,neu
102179,梅赛德斯-奔驰,neu
120810,迈特威,pos
105951,北汽幻速s6,neu
123149,GS8,neu
117121,智跑,neu
115479,宝马m,neu
123055,科帕奇,pos
130934,奔驰,neu
120344,奥迪,neu
131059,昕动,neg
100949,奥迪,neu
104777,奥迪,neu
131122,猎豹,neu
103302,捷豹xjl,neu
128258,东风标致301,pos
118245,5008,neu
103104,飞度,neu
122238,绅宝x35,pos
101787,赛拉图,neu
103713,萨博,pos
119242,途安,neu
121780,rav4,neg
113580,梅赛德斯-奔驰slc,neu
109663,途观,neg
107791,五菱,neu
109915,丰田汉兰达,neu
119533,标致,neg
103697,雅阁,neu
123005,起亚,neu
125861,smart,neu
127941,金刚,neu
107712,奥迪,neu
132273,桑塔纳,neu
112807,桑塔纳,neu
123749,宝骏,neu
128539,红旗,pos
111628,君越,neu
120469,长安,pos
129059,江淮,neu
130405,宝马,neg
109814,劳斯莱斯,neu
101689,英菲尼迪,neu
132347,福特探险者,neu
104300,雅阁,neu
117561,honda,neu
116021,众泰,neu
102290,a6,neu
118842,黑金刚,pos
104972,奔奔ev,neu
109731,长安福特,neg
111303,MINI,neu
104002,上海大众,neu
128100,东风雪铁龙,neu
119850,乐风,neu
106299,一汽-大众,neu
111099,途安L,pos
117584,马自达,neu
114359,奥迪,neu
114014,mg,neu
117344,帕萨特,neu
113209,骐达,neu
110410,宝马7系,neu
125498,别克,neu
117128,奥迪,neu
109509,大众,neu
131486,宝来,neu
117418,宝马,neu
130341,逍客,neu
121016,英朗,pos
105928,通用,neu
108204,兰博基尼,neu
131396,克莱斯勒300c,neu
119790,普拉多,neu
130734,福美来,neu
123745,高尔夫r,neu
131524,别克,neu
100836,a6l,neu
106524,沃尔沃,neg
110796,奥迪,neu
132513,福特,neu
103325,丰田卡罗拉,pos
114080,qx60,neu
128124,歌诗图,neu
107215,奥迪a6,neu
124182,福特野马,neu
100652,东风日产,neu
114074,雷克萨斯,neu
124913,通用,neu
121341,沃尔沃,neu
129337,中华尊驰,pos
129851,乐风,neu
132204,东风日产,neu
110205,马自达,neu
132702,威朗,neu
104958,大众TERAMONT,neu
119535,别克昂科威,neu
124321,宝马,pos
125836,巴博斯,neu
111189,奥迪q3,neu
129927,朗逸,neu
127398,Cross Polo,pos
125470,桑塔纳,neu
117301,兰博基尼,neu
118173,大众,neu
109395,福特,neu
109386,长城,neu
130299,哈弗,neu
122172,polo,neu
112216,奥迪,neg
100942,本田cr-v,neu
114766,宝马,pos
122979,x5,neu
110959,铃木,neu
117359,宝马,neu
110121,北京现代领动,neu
106980,赛欧3,neu
104029,长安马自达,neu
128473,斯柯达晶锐,pos
113221,宝马3,neu
101075,科帕奇,neu
109809,东风风神,neu
126984,阿特兹,neu
130673,宝马750li,neu
103725,exelero,neu
123753,逸动,pos
121833,丰田,neu
125119,劳斯莱斯,neu
103750,宝骏730,neu
106569,丰田,neu
115454,大众,neu
125378,广汽丰田yarisl致炫,pos
113063,博瑞,neu
116464,明锐,neu
120695,竞瑞,neu
101382,丰田,neu
128745,凯迪拉克,neu
125161,宾利欧陆gt,neu
116043,大众,pos
108625,名图,neu
132899,观致,neu
105753,雷凌,neu
129992,凯迪拉克ats-l,neu
102375,起亚,neu
132681,明锐,neg
106320,长安,neu
120231,奔驰,neu
126841,途观,neu
121709,速腾,neu
101130,远景suv,neu
120992,速派,neu
114783,通用,neu
102831,宝骏,neu
101928,名爵,neu
123309,长安,neg
103624,凯迪拉克,neu
120265,长安福特,neu
108122,通用,neu
118510,长安,neu
121185,东风雪铁龙,neu
119562,xts,neu
118618,森雅,neg
100595,奥迪,pos
110418,长安CS15,neu
116760,通用,pos
119666,北汽幻速,neu
131715,桑塔纳,neu
128848,迈锐宝,neu
111258,丰田c-hr,pos
129080,轩逸,neu
131082,凯翼x3,neu
132922,宝马5,neu
101217,aventador,pos
109394,rav4荣放,pos
131885,奔驰,neu
129730,昂科拉,neu
116744,桑塔纳,neu
110967,别克昂科威,neu
119144,蓝鸟,neu
115153,旗云,neu
126775,iv,neu
125652,克鲁兹,neu
132451,五菱宝骏,neu
124791,宝马,neu
112559,mini,neu
103548,本田,neu
119886,帝豪,neg
116658,奔驰,neu
115336,宾利,neu
130914,速派,neu
108749,现代,neu
113869,宝马三系320li,neu
127997,大众迈腾,neu
130328,上汽大众,neg
119422,通用,neu
104919,速派,pos
130268,h5,neu
131984,斯柯达,pos
110932,凯美瑞,neu
113011,东风日产,neu
109847,凯越,neu
101578,路虎,neu
125537,广汽传祺,neu
128254,启辰,neu
130188,众泰,neu
109905,名图,neu
122850,欧宝安德拉,neg
103614,江淮,neu
119321,现代,neu
116809,思域,pos
127922,帕萨特,neg
121623,天籁,pos
106924,普拉多,neu
122140,广汽传祺GS8,neu
130997,里程,neu
132312,前途k50,neu
124292,crosspolo,neu
102910,哈弗,neu
111509,宝马x2,neu
120030,瑞风s3,neu
114343,哈弗,neu
124502,东风雪铁龙,neu
112177,名爵mg,neu
123666,雷凌,neu
123480,通用,pos
106844,奥德赛,neu
112980,奥迪,neu
128514,梅赛德斯,neu
110131,朗逸,neu
122901,大众,neu
112813,雅阁锐,neu
130461,英朗,neu
113503,宝骏730,neu
111077,迈锐宝XL,neu
117894,别克英朗,neu
109865,x4,neu
103339,桑塔纳,neu
128960,丰田,neu
113132,阿特兹,neu
128603,战神gtr,neu
123359,轩逸,neu
101723,大众朗逸,pos
125172,mini,neu
103508,奥迪,neu
107517,自由光,pos
116042,s5,neu
128116,北汽威旺s50,neu
113422,北斗星,neu
126388,速派,pos
119425,卡宴,pos
110909,马自达,pos
120185,i3,neu
118609,科鲁兹,neu
128855,比亚迪,neu
116800,高尔夫r,neu
100803,雪佛兰,neu
127363,奥迪,neu
132237,奥迪a6,pos
103326,途安L,pos
126187,丰田埃尔法,neu
125662,锐界,pos
114956,速腾,neu
122279,汉兰达,neu
132507,5系,neu
102459,卡罗拉,neu
100640,羚羊,pos
123134,tiguan,neu
131265,悦翔v7,pos
105643,q5,neu
127383,福特,neu
126059,瑞风m4,neu
117515,雷凌双擎,pos
116496,天籁,neu
124923,奥迪,neu
116051,s6,neu
107275,花冠,pos
108312,现代索纳塔,neu
110107,奥迪q3,neu
109500,英菲尼迪fx,neu
113604,长安cs35,neu
112198,特斯拉,neu
112434,蒙迪欧,neu
112589,速派,neu
102080,宾利,neu
126594,奥迪,pos
131194,宝马,neu
116755,上海大众斯柯达明锐,neg
128414,奥迪,pos
111176,桑塔纳,neu
129978,别克昂科威,pos
120128,奥迪a8l,neu
105114,日产,pos
105027,迈腾,neu
127664,金牛座,pos
103683,雅阁,neu
123546,大众,neu
119802,凌渡,pos
104879,众泰,neu
128814,天籁,neu
109054,广汽丰田,neu
117521,福特,pos
100128,马自达6,neu
101903,长安,neu
132728,现代,neu
105860,科鲁兹,neu
100950,朗逸,neu
113799,英朗,pos
121968,思域,neu
108372,c4世嘉,neu
117130,途安,neg
100516,cs75,neu
128631,君越,neu
103971,奥迪a6l,neu
112736,东风本田,neu
103048,途观,pos
119452,昕动,pos
114364,锐界,neu
120371,科鲁兹,neu
